# started on Mon Jul 11 09:15:05 2022

     6.008776855,3,,page-faults,0.00%,1001635367,100.00,0.003,K/sec
     6.008776855,1001.608104,,task-clock,0.00%,1001609608,100.00,1.002,CPUs utilized
     6.008776855,99784383,,bus-cycles,0.00%,157633280,15.74,99.649,M/sec
     6.008776855,2594030719,,ref-cycles,0.00%,197308650,19.70,2590.516,M/sec
     6.008776855,782195,,L1-dcache-load-misses,0.00%,199999198,19.97,0.02,of all L1-dcache hits
     6.008776855,3641384394,,L1-dcache-loads,0.00%,200004689,19.97,3636.450,M/sec
     6.008776855,197161274,,L1-dcache-stores,0.00%,79997666,7.99,196.894,M/sec
     6.008776855,14986,,L1-icache-load-misses,0.00%,79993908,7.99,,
     6.008776855,1527,,LLC-load-misses,0.00%,80004053,7.99,2.07,of all LL-cache hits
     6.008776855,75,,LLC-store-misses,0.00%,120001334,11.98,0.075,K/sec
     6.008776855,267193,,LLC-stores,0.00%,80002097,7.99,0.267,M/sec
     6.008776855,397365,,LLC-loads,0.00%,80001384,7.99,0.397,M/sec
     6.008776855,196778171,,dTLB-stores,0.00%,79999218,7.99,196.512,M/sec
     6.008776855,1465,,dTLB-load-misses,0.00%,79997245,7.99,,
     6.008776855,113,,dTLB-store-misses,0.00%,79993366,7.99,0.113,K/sec
     6.008776855,701,,iTLB-loads,0.00%,119995805,11.98,0.700,K/sec
     6.008776855,397,,iTLB-load-misses,0.00%,156515248,15.63,126.43,of all iTLB cache hits
     6.008776855,414,,node-load-misses,0.00%,152538750,15.23,0.413,K/sec
     6.008776855,1031,,node-loads,0.00%,148564317,14.84,0.001,M/sec
     6.008776855,14,,node-store-misses,0.00%,72005424,7.19,0.014,K/sec
     6.008776855,97,,node-stores,0.00%,71995121,7.19,0.097,K/sec
     7.009968486,11648877794,,instructions,0.00%,119719577,11.96,4.00,insn per cycle
     7.009968486,2298952735,,branches,0.00%,159720520,15.95,2295.900,M/sec
     7.009968486,8545101,,branch-misses,0.00%,199721277,19.95,0.38,of all branches
     7.009968486,8540299,,branch-load-misses,0.00%,199999726,19.98,8.529,M/sec
     7.009968486,1322,,cache-misses,0.00%,199999386,19.98,0.377,of all cache refs
     7.009968486,1755057,,cache-references,0.00%,160001442,15.98,1.753,M/sec
     7.009968486,2986889415,,cycles,0.00%,159999821,15.98,2.983,GHz
     7.009968486,0,,context-switches,0.00%,1001167080,100.00,0.000,K/sec
     7.009968486,1001.164926,,cpu-clock,0.00%,1001164950,100.00,1.001,CPUs utilized
     7.009968486,0,,minor-faults,0.00%,1001164221,100.00,0.000,K/sec
     7.009968486,0,,page-faults,0.00%,1001166838,100.00,0.000,K/sec
     7.009968486,1001.166311,,task-clock,0.00%,1001166534,100.00,1.001,CPUs utilized
     7.009968486,99757448,,bus-cycles,0.00%,160001333,15.98,99.625,M/sec
     7.009968486,2593223990,,ref-cycles,0.00%,200003735,19.98,2589.781,M/sec
     7.009968486,1845325,,L1-dcache-load-misses,0.00%,200003277,19.98,0.05,of all L1-dcache hits
     7.009968486,3595038307,,L1-dcache-loads,0.00%,200000622,19.98,3590.265,M/sec
     7.009968486,196402073,,L1-dcache-stores,0.00%,77507898,7.74,196.141,M/sec
     7.009968486,24848,,L1-icache-load-misses,0.00%,73534516,7.34,,
     7.009968486,1821,,LLC-load-misses,0.00%,72006514,7.19,0.87,of all LL-cache hits
     7.009968486,19,,LLC-store-misses,0.00%,108002145,10.79,0.019,K/sec
     7.009968486,716600,,LLC-stores,0.00%,71995137,7.19,0.716,M/sec
     7.009968486,1018310,,LLC-loads,0.00%,71997962,7.19,1.017,M/sec
     7.009968486,196687087,,dTLB-stores,0.00%,71999007,7.19,196.426,M/sec
     7.009968486,2770,,dTLB-load-misses,0.00%,72281806,7.22,,
     7.009968486,334,,dTLB-store-misses,0.00%,72000682,7.19,0.334,K/sec
     7.009968486,1196,,iTLB-loads,0.00%,108004587,10.79,0.001,M/sec
     7.009968486,978,,iTLB-load-misses,0.00%,147477562,14.73,222.27,of all iTLB cache hits
     7.009968486,331,,node-load-misses,0.00%,151179155,15.10,0.331,K/sec
     7.009968486,829,,node-loads,0.00%,155719646,15.55,0.828,K/sec
     7.009968486,38,,node-store-misses,0.00%,80002859,7.99,0.038,K/sec
     7.009968486,0,,node-stores,0.00%,79720215,7.96,0.000,K/sec
     8.011129296,11620167680,,instructions,0.00%,119984311,11.99,3.98,insn per cycle
     8.011129296,2293791768,,branches,0.00%,158273289,15.81,2290.803,M/sec
     8.011129296,8506270,,branch-misses,0.00%,194300635,19.41,0.37,of all branches
     8.011129296,8456851,,branch-load-misses,0.00%,190325124,19.01,8.446,M/sec
     8.011129296,1241,,cache-misses,0.00%,186339740,18.61,0.235,of all cache refs
     8.011129296,1770397,,cache-references,0.00%,143998075,14.38,1.768,M/sec
     8.011129296,2985932763,,cycles,0.00%,143997665,14.38,2.982,GHz
     8.011129296,1,,context-switches,0.00%,1001127841,100.00,0.001,K/sec
     8.011129296,1001.128196,,cpu-clock,0.00%,1001127047,100.00,1.001,CPUs utilized
     8.011129296,0,,minor-faults,0.00%,1001133597,100.00,0.000,K/sec
     8.011129296,0,,page-faults,0.00%,1001134188,100.00,0.000,K/sec
     8.011129296,1001.134851,,task-clock,0.00%,1001134859,100.00,1.001,CPUs utilized
