ndpi_stat,2,2,5,1758240,1758240,54167743,54167743,0,54167743,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1758231,1758230,54167787,54167786,0,54167786,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1758238,1758238,54167843,54167843,0,54167843,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1758230,1758230,54167878,54167878,54167878,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1759408,1759408,55927151,55927151,0,55927151,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1759624,1759620,55927411,55927407,0,55927411,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1759668,1759668,55927503,55927503,0,55927503,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1759717,1759714,55927600,55927595,0,55927595,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1759736,1759744,55927679,55927679,55927679,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1759486,1759486,57686893,57686893,0,57686893,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1759599,1759612,57687127,57687127,0,57687127,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1759593,1759593,57687184,57687184,0,57687184,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1759543,1759543,57687227,57687227,0,57687227,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1759531,1759533,57687258,57687256,57687256,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1758936,1758933,59446063,59446060,0,59446060,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1759089,1759087,59446275,59446271,0,59446271,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1759123,1759129,59446344,59446344,0,59446344,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1759139,1759145,59446404,59446404,0,59446404,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1759242,1759242,59446559,59446559,59446559,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1758640,1758640,61204911,61204911,0,61204911,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1758757,1758761,61205112,61205112,0,61205112,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1758747,1758747,61205151,61205151,0,61205151,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1758632,1758632,61205197,61205197,0,61205197,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1758660,1758667,61205258,61205258,61205258,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1760717,1760717,62965829,62965829,0,62965829,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1760916,1760912,62966067,62966063,0,62966067,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1760940,1760938,62966124,62966122,0,62966122,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1760902,1760902,62966160,62966160,0,62966160,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1760925,1760924,62966217,62966216,62966216,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1760505,1760505,64726568,64726568,0,64726568,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1760627,1760628,64726753,64726753,0,64726753,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1760660,1760646,64726819,64726804,0,64726804,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1760660,1760660,64726878,64726878,0,64726878,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1760673,1760673,64726932,64726932,64726932,0,0,0,W,0,0,0,0,0,0,0,0
