,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
840,6185.0965934167,6184.5350092894,9.776,1893085054.0,372264453.0,1634049.0,1633455.0,110.0,2914077.0,619469939.0,2990398.0,582157669.0,125.0,1102124.0,1585293.0
841,6172.2145012208,6169.5813559189,8.838,1800915430.0,359178278.0,1585354.0,1588550.0,90.0,2895660.0,618821445.0,2970367.0,582162760.0,1438.0,1212002.0,1690436.0
842,6183.3742809129,6165.6918993251,9.357,1896351092.0,372583076.0,1635593.0,1636110.0,142.0,2846557.0,619160818.0,3001063.0,569247691.0,403.0,1208079.0,1690552.0
843,6169.0599774901,6184.8895233437,11.578,1885248977.0,371257318.0,1633105.0,1632993.0,110.0,2932199.0,619003075.0,2996408.0,579907181.0,501.0,1151103.0,1609794.0
844,6168.0156509268,6164.939681151,10.208,1802484489.0,359216067.0,1721909.0,1721991.0,103.0,2898245.0,618918067.0,2969736.0,582058362.0,125.0,1228050.0,1696006.0
845,6169.1347765326,6168.0306411373,8.976,1888174709.0,371638235.0,1632445.0,1632661.0,305.0,2819114.0,616375352.0,2906258.0,582412165.0,100.0,1206660.0,1687757.0
846,6171.5576214627,6170.7352736052,9.581,1883866407.0,370927293.0,1631863.0,1632450.0,1049.0,2909861.0,618965160.0,2981946.0,566965556.0,63.0,1139601.0,1602118.0
847,6184.9004462499,6163.614693731,10.547,1809766865.0,358961358.0,1579186.0,1578766.0,981.0,2907313.0,618902403.0,2979993.0,581885427.0,188.0,1221164.0,1707169.0
848,6166.4085985991,6183.5563992109,10.758,1891893295.0,372593185.0,1634854.0,1635388.0,545.0,2703668.0,616799267.0,2827260.0,583888938.0,175.0,1152181.0,1670854.0
849,5643.2594048315,5387.4099947021,12.086,1888061202.0,371745519.0,1632665.0,1633632.0,80.0,2923332.0,618931658.0,2964623.0,567706300.0,100.0,1140118.0,1595707.0
850,3829.7706549147,3828.3796626912,9.059,1890997021.0,372258752.0,1632730.0,1632765.0,75.0,2920362.0,618338385.0,2985078.0,581758377.0,288.0,1211022.0,1710511.0
851,3825.4551038324,3823.999688452,8.915,1813030992.0,360834614.0,1592075.0,1591637.0,165.0,2818474.0,615583178.0,2914631.0,579917217.0,88.0,1219910.0,1693898.0
