,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
5170,2370.7363529286,2559.7676755649,10.425,1972982715.0,387294775.0,1628569.0,1627707.0,105.0,2547620.0,616361596.0,2589786.0,589688478.0,50.0,987925.0,1396809.0
5171,4012.9309044251,3935.655246207,278.474,2092289667.0,411701258.0,1661111.0,1658389.0,125.0,1879857.0,617697125.0,1610532.0,673946873.0,75.0,541615.0,798395.0
5172,3562.3909908062,3774.4083355999,4.813,2022536960.0,401558761.0,1618833.0,1617036.0,250.0,1956373.0,617079973.0,2362274.0,618839708.0,50.0,968742.0,1358364.0
5173,5103.4325409813,4763.7319834619,7.434,2035051202.0,400662918.0,1640713.0,1643875.0,115.0,1974626.0,616749225.0,1980854.0,622831355.0,63.0,817150.0,1155122.0
5174,2132.4353712175,2227.0697097621,6.506,1734746527.0,337143344.0,1442254.0,1438533.0,30.0,2790687.0,539004146.0,2849650.0,509895817.0,113.0,1094176.0,1626618.0
5175,3653.7979845972,3837.0649493869,9.341,2063403340.0,414151412.0,1734206.0,1742747.0,55.0,1293842.0,618996187.0,1339313.0,683292920.0,150.0,546045.0,973888.0
5176,8090.1997087664,7408.5935804372,154.903,2094750471.0,412778928.0,1657418.0,1661329.0,120.0,1813482.0,616890794.0,1852689.0,630545354.0,1215.0,659089.0,929545.0
5177,2963.0225121421,3646.5580157052,6.419,1754635390.0,342124677.0,1449173.0,1453834.0,2299.0,3141419.0,591439764.0,3353301.0,514378427.0,630.0,994811.0,1396897.0
5178,9244.3496852794,9309.6290304593,45.593,2074158986.0,409325089.0,1601463.0,1593731.0,180.0,1319883.0,606173601.0,1416479.0,661034988.0,325.0,1032530.0,1424129.0
5179,9811.2666772983,9627.8275761294,10.112,1712553885.0,336617000.0,1586387.0,1586929.0,348.0,3614184.0,616775447.0,3358207.0,570638333.0,113.0,1053344.0,1474128.0
