,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
805,1056.7859220439,1056.8366939138,4.694,2209992025.0,435191355.0,1696150.0,1652560.0,165.0,1322362.0,614945250.0,1362571.0,660924502.0,360.0,558602.0,790953.0
806,1056.7786152464,1056.7185524289,4.887,2345968241.0,461853584.0,1739871.0,1739423.0,150.0,709085.0,617095919.0,717190.0,724282854.0,113.0,402717.0,596295.0
807,1056.067449624,1056.2424350051,4.695,2245796951.0,448106153.0,1696233.0,1740090.0,185.0,687080.0,618405154.0,715375.0,724321836.0,88.0,276988.0,412208.0
808,1057.0702320364,1057.0513513764,4.781,2347431425.0,461881188.0,1737370.0,1736349.0,200.0,687655.0,614034273.0,708849.0,723510186.0,225.0,278908.0,399923.0
809,1056.8544070879,1056.8613384259,6.281,2346892606.0,462392580.0,1737286.0,1734355.0,329.0,708768.0,617980860.0,705111.0,706571609.0,188.0,268222.0,407424.0
810,1056.1861893153,1056.0677113229,6.768,2238913604.0,445281547.0,1678251.0,1673704.0,1024.0,708662.0,618835309.0,716347.0,725173771.0,250.0,284811.0,411593.0
811,1056.6803872651,1056.7723513514,5.945,2238349626.0,445749123.0,2243585.0,2243920.0,621.0,684464.0,617077230.0,707941.0,725293309.0,213.0,276711.0,412849.0
812,1056.770738951,1056.7540675184,7.107,2335937463.0,461090568.0,1735268.0,1735821.0,85.0,704131.0,619030854.0,703207.0,707262757.0,125.0,272920.0,427281.0
813,1056.9006381397,1056.8149383515,9.814,2340213605.0,461079499.0,1741418.0,1743704.0,130.0,709681.0,619031249.0,717077.0,725309462.0,113.0,280895.0,400215.0
814,1056.8596676522,1056.9183567377,7.523,2241300814.0,447051663.0,1836596.0,1835752.0,235.0,696948.0,616947841.0,724742.0,725389600.0,63.0,293264.0,417754.0
815,1056.3238878901,1056.3194281626,4.864,2344425373.0,461931078.0,1742563.0,1743252.0,135.0,704044.0,619043884.0,694162.0,706727605.0,100.0,275259.0,401055.0
816,1056.6664370327,1056.5710772543,4.986,2347605268.0,462380900.0,1743798.0,1743844.0,160.0,705405.0,619093197.0,720534.0,724859623.0,163.0,278081.0,402836.0
817,1056.058557209,1056.0275156558,7.856,2246191540.0,447639704.0,1696843.0,1696232.0,169.0,686263.0,617039940.0,724535.0,724899354.0,188.0,280236.0,414858.0
818,1056.5733985189,1056.6708159089,4.791,2348645436.0,462538456.0,1742833.0,1741200.0,165.0,705263.0,618456859.0,724388.0,707168852.0,1450.0,289666.0,416293.0
819,1056.740285883,1056.8545462847,7.242,2344956442.0,462067052.0,1742530.0,1742922.0,200.0,696601.0,618448895.0,721372.0,724605821.0,337.0,271564.0,402017.0
820,1056.5469540187,1056.4095345117,6.637,2233205716.0,445249207.0,1688170.0,1691163.0,212.0,697235.0,616924797.0,713525.0,724141045.0,225.0,286651.0,415346.0
821,1056.2442620362,1056.1851090369,5.827,2346344052.0,461472126.0,1738875.0,1738379.0,421.0,692755.0,618996854.0,724294.0,700760688.0,175.0,284390.0,407057.0
822,1056.2572031424,1056.3149042433,4.953,2340500006.0,461538696.0,1738158.0,1737824.0,219.0,717978.0,619061347.0,716244.0,725498434.0,163.0,268939.0,393220.0
823,1056.8925269221,1056.9925003846,4.676,2245393147.0,447948545.0,1687845.0,1681461.0,1135.0,687191.0,618967588.0,714002.0,725000686.0,188.0,279908.0,403652.0
824,1056.5200255025,1056.3583494981,6.403,2345170262.0,462085420.0,1738544.0,1738081.0,943.0,684919.0,616693173.0,703048.0,706313096.0,150.0,288112.0,415017.0
825,1056.8446862384,1057.004458884,5.274,2337736976.0,460652758.0,1736627.0,1739003.0,486.0,696382.0,616978492.0,715885.0,724150185.0,150.0,269403.0,402541.0
826,1057.0639467995,1056.9210934232,4.995,2235466908.0,446377769.0,1693171.0,1697233.0,185.0,692691.0,619069407.0,708705.0,725340414.0,88.0,287138.0,413233.0
827,1056.5296196783,1056.5009132596,6.131,2334600447.0,459777473.0,1733530.0,1734482.0,150.0,683709.0,616336790.0,703543.0,708165504.0,125.0,284148.0,405643.0
828,1056.3485603147,1056.4404387669,4.726,2349138599.0,462774401.0,1739539.0,1739578.0,150.0,696267.0,619115055.0,712667.0,724841178.0,188.0,284734.0,395372.0
829,1056.2915287567,1056.1018512716,4.803,2245048207.0,447136287.0,1798798.0,1798856.0,205.0,684636.0,619088759.0,707085.0,724294808.0,225.0,275383.0,413348.0
830,1056.3026616131,1056.3888987276,7.456,2340935064.0,461370816.0,1729890.0,1728599.0,270.0,664090.0,615088043.0,708972.0,721466349.0,125.0,285045.0,410991.0
831,1056.6464694146,1056.7506861734,4.804,2339344525.0,461064615.0,1731101.0,1731180.0,110.0,691586.0,618407652.0,723721.0,723832439.0,947.0,286571.0,402636.0
832,1056.7793223756,1056.8470102938,4.97,2207814970.0,438429120.0,1652185.0,1647330.0,385.0,650770.0,599065195.0,705626.0,701696412.0,352.0,282347.0,404428.0
833,1056.4609588743,1056.4630316025,5.049,1893155377.0,392105957.0,1526770.0,1536838.0,461.0,688552.0,600706434.0,692147.0,655624710.0,313.0,263186.0,392452.0
834,1056.5779957576,1056.5312831185,5.107,2003930749.0,394426319.0,1499034.0,1499094.0,195.0,685926.0,529388637.0,725276.0,689966760.0,902.0,278236.0,390810.0
835,1056.4861530912,1056.5411575696,4.944,2336854523.0,447420477.0,1699089.0,1695159.0,265.0,691946.0,617561218.0,728645.0,631856441.0,113.0,282314.0,401794.0
836,1056.3759608402,1056.4893558744,4.887,2348529494.0,462467294.0,1735958.0,1736517.0,387.0,703507.0,616210784.0,703359.0,706546333.0,113.0,286596.0,415034.0
837,1057.2249169481,1057.046907333,4.976,2343265655.0,460557181.0,1737205.0,1736556.0,1049.0,710032.0,618961048.0,711247.0,725495026.0,163.0,281613.0,394970.0
