,input_rate,output_rate,latency,firewall,router,ndpi_stat,payload_scan,bridge,firewall_drop,router_drop,ndpi_stat_drop,payload_scan_drop,bridge_drop,firewall_cycles,bridge_cycles,ndpi_stat_cycles,nf_router_cycles,payload_scan_cycles
46,0.900908194870065,0.9090650789594993,0.0,0.9023268536585851,0.6317098034436117,0.6316787951772114,0.6317035455162978,0.6317113721645763,1.0,,0.6859303799776114,,0.6475345765202706,0.9975325955663783,0.9995976539764199,0.9997551336759362,0.9975733082392366,0.9537499065116147
47,0.9002590461185982,0.9111607916735242,0.002417039117918158,0.9016373688169609,0.902552106585838,0.9025532799970325,0.9025396180885483,0.9022663518127834,1.0,,0.6859303799776114,,0.6475345765202706,0.99743360932085,0.9992892734311776,0.9990425352797868,0.9978533642564072,0.9993375755037995
48,0.9014187144787544,0.9122071753181559,0.00205878957466342,0.9035637436537186,0.9018456720368498,0.901868360286315,0.9018186117664125,0.9017920838315024,1.0,,0.6859303799776114,,0.6475345765202706,0.9980434947574327,0.9993043332486686,0.9995869336913974,0.9956449949118068,0.996902464029391
49,0.8988288313750453,0.9105548135822824,0.0027771211396550185,0.9011444054131034,0.903809646193202,0.9037469215044918,0.9038256390113105,0.9038428291807286,1.0,,0.6859303799776114,,0.6475345765202706,0.9976514335038629,0.9997952053005053,0.9998280348964378,0.9984966108669393,0.9989517422670312
50,0.9016136524984337,0.9125193094154971,0.0007366563498128126,0.9030485388033571,0.9013641174966582,0.9013808352311041,0.9013512989871136,0.9013555718207983,1.0,,0.6859303799776114,,0.6475345765202706,0.997657179094779,0.9997373413195202,0.9995310694352348,0.998840552917071,0.9987625158741364
51,0.9012978720240377,0.9125458524989648,0.0026955758472006148,0.902995424901258,0.9032837117985499,0.9032593964492809,0.9032814895454083,0.9032877501747042,1.0,,0.6859303799776114,,0.6475345765202706,0.9977391135070133,0.9996386580463836,0.9998651217552565,0.9979156531507324,0.9982371989362973
52,0.9001235808206,0.9115133582935165,0.01050010170255576,0.9021804584659244,0.9032108493509281,0.9032209773552561,0.9031986913917409,0.9031979969464031,1.0,,0.6859303799776114,,0.6475345765202706,0.9980258415592157,0.9996541917295558,0.9998868373192653,0.9985537992532032,0.9989053985742927
53,0.9005085569046876,0.9119651636932288,0.008858200982574962,0.9021615366383017,0.9024173110577375,0.9023982788245877,0.9024193951694233,0.9024104206478792,1.0,,0.6859303799776114,,0.6475345765202706,0.997793984419756,0.9998726472145314,0.9999203526091767,0.9063102543829787,0.9986106443589943
54,0.9005343877609295,0.9120062421572994,0.00904603002699241,0.9024486836715251,0.902381542219814,0.9024022532136248,0.9023862759079563,0.9023908802771421,1.0,,0.6859303799776114,,0.6475345765202706,0.9979082391835246,0.9997258774315362,0.99967245437947,0.9985113112702625,0.9991972899118418
55,0.7928802932800982,0.8022911181137569,0.0008539349726685839,0.7594282155654274,0.9026627250290457,0.9026711868717981,0.9026505676144626,0.9026353005077185,1.0,,0.6859303799776114,,0.6475345765202706,0.9979063345149408,0.9996422233215073,0.9996969156985575,0.9985190736760501,0.9989016635447407
56,0.38113989525286157,0.43993661863568845,0.0010564238449430013,0.3924207789552097,0.7599821553241916,0.7597110884129338,0.7599684837107881,0.7599548253123976,1.0,,0.6859303799776114,,0.6475345765202706,0.9977029538955231,0.9996860335448434,0.9999845786098657,0.998558453674008,0.9993235340125219
57,0.38193027891745995,0.43827637249838447,0.0017151998592656527,0.37030149442602794,0.3938364330784914,0.3938271776671131,0.39383902250486935,0.3938451144105266,1.0,,0.6859303799776114,,0.6475345765202706,0.9972004642547176,0.999893129026135,0.999790190156086,0.997618928095986,0.9992398323872089
58,0.38220762613142645,0.035601522105115524,0.002721230545950315,0.06255157857836657,0.3663195985411613,0.3663621622266117,0.3663030061360056,0.3662905421293705,1.0,,0.6859303799776114,,0.6475345765202706,0.9979455923817856,0.9983468716744197,0.9976271199790426,0.9942485833531433,0.9973789078815238
59,0.38305216467785896,0.03968296427678623,0.0018883690758261273,0.0892107738894713,0.0647164259777147,0.06472822465366511,0.06471470571383435,0.06470909687055995,1.0,,0.6859303799776114,,0.6475345765202706,0.9977947100473683,0.9996875509368355,0.9692957833978921,0.9979677376162457,0.999268793122074
60,0.3831970013100164,0.03470881736176213,0.001914940013816888,0.08921143781324754,0.0913138689032347,0.09132616088591781,0.09131212221272435,0.09130652217832079,1.0,,0.688587813979114,,0.6475345765202706,0.9980058838907181,0.20878038458890982,0.3128172881996763,0.9983131207963553,0.9991009830709283
61,0.38287107071384674,0.0011664910581092845,0.001252499042529994,0.08785537350027918,0.09131420009617842,0.09132649208500423,0.08152206852308959,0.08151646524629147,1.0,,0.7247741893004972,,0.6475345765202706,0.9979320685283315,0.019322946045469618,0.012009197603226714,0.9995366952381377,0.9995955063804475
