8000_64; 500_64:-0.6225502888311741 1000_64:-0.7394306248983126 1500_64:-0.7498598587244475 2000_64:-0.5553356474770856 2500_64:-0.011422470297844895 3000_64:0.2936870852378282 3500_64:0.4068107139797127 4000_64:0.5160724808227557 4500_64:0.6383815060320738 5000_64:0.7377927176573242 5500_64:0.8220358043617236 6000_64:0.8887650825194697 6500_64:0.9379971509543528 7000_64:0.969620004944713 7500_64:0.9905049823966493 8000_64:0.9999999999999998 8500_64:0.9797432170749919 9000_64:0.9752444249924558 9500_64:0.964690294201334 10000_64:0.9500692969233991 500_256:-0.5601547796849556 1000_256:-0.6339643520353301 1500_256:-0.693936359221073 2000_256:-0.7635655874659547 2500_256:-0.8234272846681052 3000_256:-0.8510898846250358 3500_256:-0.8805655087452369 4000_256:-0.8913118348936572 4500_256:-0.8833431878251776 5000_256:-0.8311641382791466 5500_256:-0.6683648910098543 6000_256:-0.6033167347488657 6500_256:-0.43500526339545614 7000_256:-0.2979238160927136 7500_256:-0.2173936322638648 8000_256:-0.17373717763122443 8500_256:-0.10387521579945797 9000_256:-0.019181860901629266 9500_256:0.03152610915904534 10000_256:0.08386844868315046 500_imix:-0.5815259588887558 1000_imix:-0.5920663195779149 1500_imix:-0.6531516506154061 2000_imix:-0.6836814618097323 2500_imix:-0.7144677373413825 3000_imix:-0.7390098760602629 3500_imix:-0.770317656168995 4000_imix:-0.736167911398847 4500_imix:-0.7975773157484621 5000_imix:-0.770285444087818 5500_imix:-0.5991023923941408 6000_imix:-0.8454082880120671 6500_imix:-0.7475914973539838 7000_imix:-0.7269638236179015 7500_imix:-0.6059294763374586 8000_imix:-0.5430494416623616 8500_imix:-0.442088518619513 9000_imix:-0.3501807513300063 9500_imix:-0.23969879331036953 10000_imix:-0.13927555556715418 
 ; 
 ; 
8500_64; 500_64:-0.5634650096991137 1000_64:-0.6946162756986679 1500_64:-0.7222644967142435 2000_64:-0.5876346143182982 2500_64:-0.10538203974293409 3000_64:0.21306059982854006 3500_64:0.321847397890976 4000_64:0.4351130993214997 4500_64:0.5662809077399816 5000_64:0.6655558657008807 5500_64:0.7518813615731735 6000_64:0.8228152619464402 6500_64:0.8807611040038406 7000_64:0.9189974867602742 7500_64:0.9555177381518307 8000_64:0.9797432170749919 8500_64:1.0 9000_64:0.9819702218750472 9500_64:0.991384062083986 10000_64:0.9638293025710021 500_256:-0.49535335302366773 1000_256:-0.5695220594389034 1500_256:-0.6340614113152776 2000_256:-0.7079670152121877 2500_256:-0.7745006004890308 3000_256:-0.806611827618224 3500_256:-0.8490623987724342 4000_256:-0.8685480745961227 4500_256:-0.8763508862739863 5000_256:-0.8498766248793442 5500_256:-0.69299933280381 6000_256:-0.6506158134117521 6500_256:-0.4960705934032151 7000_256:-0.33930014289490407 7500_256:-0.2624313693567682 8000_256:-0.2495726212782911 8500_256:-0.18242592251268727 9000_256:-0.08811367789560175 9500_256:-0.05016737525077587 10000_256:0.009179742333102463 500_imix:-0.5089530992094824 1000_imix:-0.5218645663233296 1500_imix:-0.5850197914287496 2000_imix:-0.6181004022108794 2500_imix:-0.6493342898152337 3000_imix:-0.6807824207444008 3500_imix:-0.7154779721682336 4000_imix:-0.683701126678349 4500_imix:-0.7449754826469156 5000_imix:-0.7330093967922637 5500_imix:-0.5668762139312806 6000_imix:-0.8135198128933008 6500_imix:-0.727701117116555 7000_imix:-0.7143666555936556 7500_imix:-0.5982249536989575 8000_imix:-0.5584438719161449 8500_imix:-0.46422912749886364 9000_imix:-0.3932859385053472 9500_imix:-0.28743029634501993 10000_imix:-0.19588138611465378 
 ; 
 ; 
9000_64; 500_64:-0.5464355114163244 1000_64:-0.6834940842057952 1500_64:-0.7248762307732076 2000_64:-0.6002147094498955 2500_64:-0.12183740159061868 3000_64:0.18053076891837563 3500_64:0.29637392905058857 4000_64:0.4085217000735229 4500_64:0.5388470109705875 5000_64:0.6439276456185883 5500_64:0.7344021838033611 6000_64:0.809602630710813 6500_64:0.8699315535734327 7000_64:0.9164891484395536 7500_64:0.9498007096887657 8000_64:0.9752444249924558 8500_64:0.9819702218750472 9000_64:1.0 9500_64:0.9825991647257892 10000_64:0.9518249391117092 500_256:-0.4747986382286348 1000_256:-0.5508251464993327 1500_256:-0.6180714391769379 2000_256:-0.6971227044712669 2500_256:-0.7684358005625355 3000_256:-0.8083438025377625 3500_256:-0.8532603154398218 4000_256:-0.874882551394063 4500_256:-0.8916113066326389 5000_256:-0.8629676757380434 5500_256:-0.7199403150243212 6000_256:-0.6754548285252131 6500_256:-0.5194540827423263 7000_256:-0.3908560626668591 7500_256:-0.31760936961612896 8000_256:-0.28317947873099303 8500_256:-0.2152649306847829 9000_256:-0.118644096531815 9500_256:-0.0830299553141769 10000_256:-0.029749107712510603 500_imix:-0.4882485727356963 1000_imix:-0.4982821690829998 1500_imix:-0.5627959400708598 2000_imix:-0.595088632752884 2500_imix:-0.6287312564761366 3000_imix:-0.6552061188673555 3500_imix:-0.6875899461009336 4000_imix:-0.6545097279309691 4500_imix:-0.7235205415445031 5000_imix:-0.6933728080585064 5500_imix:-0.53745267602435 6000_imix:-0.7813560945431505 6500_imix:-0.690802733097346 7000_imix:-0.6775940606907955 7500_imix:-0.567995035893259 8000_imix:-0.5185867328863333 8500_imix:-0.44213022036813976 9000_imix:-0.36779424465047744 9500_imix:-0.2612001596803845 10000_imix:-0.17470678271928783 
 ; 
 ; 
9500_64; 500_64:-0.4950780791952659 1000_64:-0.635545737707095 1500_64:-0.7010039821951277 2000_64:-0.6361687909816371 2500_64:-0.21684256861819087 3000_64:0.10544540828476334 3500_64:0.21814638952576323 4000_64:0.33670606693931804 4500_64:0.4720607370105012 5000_64:0.5858104397711924 5500_64:0.679772844875886 6000_64:0.7616764144124505 6500_64:0.8306559659688376 7000_64:0.8829715912864022 7500_64:0.9261746294311846 8000_64:0.964690294201334 8500_64:0.991384062083986 9000_64:0.9825991647257892 9500_64:0.9999999999999998 10000_64:0.9803016854564909 500_256:-0.4134091284651403 1000_256:-0.49059310863207056 1500_256:-0.5574146129205099 2000_256:-0.6380156797095147 2500_256:-0.7161174696757518 3000_256:-0.7574798800666931 3500_256:-0.8099360982677 4000_256:-0.8412618779813735 4500_256:-0.8705642145269255 5000_256:-0.8673441069240934 5500_256:-0.7553587908814232 6000_256:-0.7147764780990982 6500_256:-0.5725438702154517 7000_256:-0.42914864529700747 7500_256:-0.35812204307365997 8000_256:-0.3426348554358794 8500_256:-0.2756181389707483 9000_256:-0.17800382487100552 9500_256:-0.13662479439239356 10000_256:-0.0847657415115882 500_imix:-0.419805127414467 1000_imix:-0.4364897491483903 1500_imix:-0.5014318130457885 2000_imix:-0.536871225594432 2500_imix:-0.5707520074783264 3000_imix:-0.5982233769668375 3500_imix:-0.6382218700863366 4000_imix:-0.6072305699632282 4500_imix:-0.6823585116400473 5000_imix:-0.6617656567181528 5500_imix:-0.5241298681623118 6000_imix:-0.7639228138588925 6500_imix:-0.6834943913310497 7000_imix:-0.6894484969624446 7500_imix:-0.5847561574021389 8000_imix:-0.5689307911906369 8500_imix:-0.504236183019734 9000_imix:-0.4495881323495484 9500_imix:-0.34091541388714103 10000_imix:-0.2596228082642474 
 ; 
 ; 
10000_64; 500_64:-0.4069397644967266 1000_64:-0.5573393750178989 1500_64:-0.6348125551560418 2000_64:-0.6295008884463638 2500_64:-0.2856602390408811 3000_64:0.011542692133264858 3500_64:0.12640526830011015 4000_64:0.24699698898959296 4500_64:0.38976211811241046 5000_64:0.510461770868423 5500_64:0.6192370852651833 6000_64:0.7136561800579706 6500_64:0.7958251264512266 7000_64:0.8538360720750151 7500_64:0.9097606123870813 8000_64:0.9500692969233991 8500_64:0.9638293025710021 9000_64:0.9518249391117092 9500_64:0.9803016854564909 10000_64:1.0000000000000002 500_256:-0.3339752770019205 1000_256:-0.4075519483939776 1500_256:-0.479279101112263 2000_256:-0.559123416688469 2500_256:-0.6411961622642574 3000_256:-0.683642265562894 3500_256:-0.7461156345241325 4000_256:-0.7879155456710426 4500_256:-0.8289610715967379 5000_256:-0.8565742625085553 5500_256:-0.7837193479469614 6000_256:-0.74713372818208 6500_256:-0.6243099167548964 7000_256:-0.5017023032567772 7500_256:-0.42669118912150705 8000_256:-0.40167245440368154 8500_256:-0.3368581656759026 9000_256:-0.24241218281821134 9500_256:-0.2128336689353933 10000_256:-0.16117517759935976 500_imix:-0.3365552325691932 1000_imix:-0.35654184886309276 1500_imix:-0.42121810426584533 2000_imix:-0.45986581965008244 2500_imix:-0.499651668246303 3000_imix:-0.5342930720913255 3500_imix:-0.5798101137114443 4000_imix:-0.558592473134911 4500_imix:-0.6318179888335254 5000_imix:-0.6296823089615781 5500_imix:-0.5060331300922372 6000_imix:-0.7456449866673394 6500_imix:-0.6841194493341024 7000_imix:-0.6994729253375973 7500_imix:-0.6256305188142349 8000_imix:-0.6230178119613721 8500_imix:-0.5776500533454053 9000_imix:-0.5425581542457028 9500_imix:-0.4398507322586478 10000_imix:-0.3680435953272437 
 ; 
 ; 
500_256; 500_64:0.9557173208456906 1000_64:0.902530975050898 1500_64:0.7600252751436771 2000_64:0.2513115857258914 2500_64:-0.5730641117685367 3000_64:-0.7908051478884673 3500_64:-0.8821189879894177 4000_64:-0.9002904377257875 4500_64:-0.9248676056079785 5000_64:-0.9085548039169066 5500_64:-0.8850830960962118 6000_64:-0.8390700918397892 6500_64:-0.7839082776065097 7000_64:-0.7015211341247758 7500_64:-0.6331360792484203 8000_64:-0.5601547796849556 8500_64:-0.49535335302366773 9000_64:-0.4747986382286348 9500_64:-0.4134091284651403 10000_64:-0.3339752770019205 500_256:1.0000000000000002 1000_256:0.9825728356944107 1500_256:0.9722627668735281 2000_256:0.932323205208271 2500_256:0.8789333551913538 3000_256:0.8283698743248585 3500_256:0.7538659385830627 4000_256:0.6709117173292813 4500_256:0.5058398459717525 5000_256:0.3152597594970204 5500_256:0.02667525944597281 6000_256:-0.126686149635799 6500_256:-0.28650359441970114 7000_256:-0.4782607694092182 7500_256:-0.5343897039462254 8000_256:-0.5995489386122832 8500_256:-0.6499088648366348 9000_256:-0.6098016123766061 9500_256:-0.7392627505895469 10000_256:-0.7632700935336951 500_imix:0.9508579074979964 1000_imix:0.92931985260951 1500_imix:0.8799395210644425 2000_imix:0.8542984165946003 2500_imix:0.8104984355365588 3000_imix:0.7981331675673641 3500_imix:0.7743460380268906 4000_imix:0.7037218198813929 4500_imix:0.6862871310158539 5000_imix:0.6630498100931066 5500_imix:0.48579171967235574 6000_imix:0.610490593385074 6500_imix:0.37087866254405005 7000_imix:0.28925204402499655 7500_imix:0.08816089576487275 8000_imix:-0.057349839409824015 8500_imix:-0.2579712948103271 9000_imix:-0.3945083266326697 9500_imix:-0.4814326325804169 10000_imix:-0.5819929716697769 
 ; 
 ; 
1000_256; 500_64:0.9740550116817072 1000_64:0.93662745757329 1500_64:0.8021074080561759 2000_64:0.26863328067930925 2500_64:-0.5511109103408509 3000_64:-0.7967358284493473 3500_64:-0.8926511256177149 4000_64:-0.9226130759511484 4500_64:-0.9507721174647163 5000_64:-0.9495900195528625 5500_64:-0.9300291786487231 6000_64:-0.8895189638565272 6500_64:-0.838820112586842 7000_64:-0.7732797578672586 7500_64:-0.7029349158162594 8000_64:-0.6339643520353301 8500_64:-0.5695220594389034 9000_64:-0.5508251464993327 9500_64:-0.49059310863207056 10000_64:-0.4075519483939776 500_256:0.9825728356944107 1000_256:1.0000000000000002 1500_256:0.9911612847631822 2000_256:0.9601101152168493 2500_256:0.9225376503636792 3000_256:0.8818033446252023 3500_256:0.8067928607134836 4000_256:0.7207224861392937 4500_256:0.5677629797653756 5000_256:0.37488752887168225 5500_256:0.07388821576816908 6000_256:-0.07662743325027115 6500_256:-0.25963966503600855 7000_256:-0.4318337619303264 7500_256:-0.49221766051616583 8000_256:-0.5612761560154039 8500_256:-0.619781505377727 9000_256:-0.6007687999747914 9500_256:-0.7269471845061912 10000_256:-0.7556026993735554 500_imix:0.9569862473536814 1000_imix:0.9454014194860444 1500_imix:0.9218913710575166 2000_imix:0.9043834537454546 2500_imix:0.8693307042969864 3000_imix:0.8524519924771412 3500_imix:0.8317734596529825 4000_imix:0.7695462748672707 4500_imix:0.7663830049414069 5000_imix:0.7207739082805759 5500_imix:0.5212592236661344 6000_imix:0.6866848537286238 6500_imix:0.4517319045610314 7000_imix:0.3783477947129809 7500_imix:0.1735134842847846 8000_imix:0.024828779914969918 8500_imix:-0.17052904173862027 9000_imix:-0.3381514702818816 9500_imix:-0.43634967653378615 10000_imix:-0.5467145882128904 
 ; 
 ; 
1500_256; 500_64:0.9694940586660141 1000_64:0.962952714238646 1500_64:0.8412783310434752 2000_64:0.3465797119029277 2500_64:-0.4908952661864328 3000_64:-0.746320846012287 3500_64:-0.8571365205743264 4000_64:-0.8933172589526741 4500_64:-0.9408268708058266 5000_64:-0.945565594264157 5500_64:-0.9425607737947878 6000_64:-0.913872354414595 6500_64:-0.8763434754964616 7000_64:-0.8167678422389312 7500_64:-0.7597721359731061 8000_64:-0.693936359221073 8500_64:-0.6340614113152776 9000_64:-0.6180714391769379 9500_64:-0.5574146129205099 10000_64:-0.479279101112263 500_256:0.9722627668735281 1000_256:0.9911612847631822 1500_256:1.0 2000_256:0.9843796472273734 2500_256:0.9570606161493569 3000_256:0.9239684791193351 3500_256:0.8667625279291197 4000_256:0.7930046204525039 4500_256:0.6517205785798493 5000_256:0.4776939809089324 5500_256:0.17395634958920445 6000_256:0.032878980236893215 6500_256:-0.15029890561272335 7000_256:-0.33213926426408213 7500_256:-0.39909389262918893 8000_256:-0.46955147801737807 8500_256:-0.530200993290403 9000_256:-0.5365956384872655 9500_256:-0.6399368892404498 10000_256:-0.6763427433713738 500_imix:0.9318880268688371 1000_imix:0.916942011381854 1500_imix:0.8978447212164048 2000_imix:0.8836095667238397 2500_imix:0.852430948488153 3000_imix:0.847815726866713 3500_imix:0.8289686244442175 4000_imix:0.7638202969513928 4500_imix:0.7623152551171948 5000_imix:0.7233760595343686 5500_imix:0.5055208096142997 6000_imix:0.6976496122965768 6500_imix:0.46337864568322273 7000_imix:0.3805694984474345 7500_imix:0.18524771021485592 8000_imix:0.030809353226400323 8500_imix:-0.16145052980816915 9000_imix:-0.3151928749168015 9500_imix:-0.41325701579595187 10000_imix:-0.5186326476274107 
 ; 
 ; 
2000_256; 500_64:0.9559419932417005 1000_64:0.9818975282239321 1500_64:0.8876611710630337 2000_64:0.43884899332496924 2500_64:-0.4140373051325906 3000_64:-0.6886864357060921 3500_64:-0.8104698856111566 4000_64:-0.8562214846536057 4500_64:-0.9188807135047085 5000_64:-0.9392727667167577 5500_64:-0.9518066803236467 6000_64:-0.939188663098178 6500_64:-0.9132141099552246 7000_64:-0.8649126628667048 7500_64:-0.8166555599147859 8000_64:-0.7635655874659547 8500_64:-0.7079670152121877 9000_64:-0.6971227044712669 9500_64:-0.6380156797095147 10000_64:-0.559123416688469 500_256:0.932323205208271 1000_256:0.9601101152168493 1500_256:0.9843796472273734 2000_256:1.0000000000000002 2500_256:0.9838567137073304 3000_256:0.9636341242196083 3500_256:0.923674024497487 4000_256:0.8738751612872226 4500_256:0.7499764877274162 5000_256:0.5876585621192686 5500_256:0.2970930631055395 6000_256:0.16621710015887894 6500_256:-0.02203684077929515 7000_256:-0.21490900975351837 7500_256:-0.2801615031643821 8000_256:-0.34841534829429166 8500_256:-0.4109468121468989 9000_256:-0.45965015679350174 9500_256:-0.5386792256992039 10000_256:-0.5767996537894065 500_imix:0.8905878819395997 1000_imix:0.8717719245191965 1500_imix:0.8671914823525997 2000_imix:0.8612788588705621 2500_imix:0.838437228508678 3000_imix:0.8424275310468784 3500_imix:0.828712287801048 4000_imix:0.7592021348854813 4500_imix:0.7707884413949596 5000_imix:0.7176869148065113 5500_imix:0.4836153371210074 6000_imix:0.706720341455876 6500_imix:0.4906987704130934 7000_imix:0.40134191394512764 7500_imix:0.2162727810014471 8000_imix:0.05900632245864872 8500_imix:-0.12669608779075522 9000_imix:-0.26687972628815965 9500_imix:-0.3668181267724755 10000_imix:-0.4740854686023604 
 ; 
 ; 
2500_256; 500_64:0.9220154669603187 1000_64:0.9678039741460112 1500_64:0.9002830422854371 2000_64:0.5063417099067897 2500_64:-0.3214824132505928 3000_64:-0.6148288619385516 3500_64:-0.7377969589844084 4000_64:-0.8005750987564381 4500_64:-0.8787350335030907 5000_64:-0.9159624967184172 5500_64:-0.9407449198340122 6000_64:-0.9439727684738963 6500_64:-0.9336610706835975 7000_64:-0.9019966834650639 7500_64:-0.8671388436706888 8000_64:-0.8234272846681052 8500_64:-0.7745006004890308 9000_64:-0.7684358005625355 9500_64:-0.7161174696757518 10000_64:-0.6411961622642574 500_256:0.8789333551913538 1000_256:0.9225376503636792 1500_256:0.9570606161493569 2000_256:0.9838567137073304 2500_256:1.0 3000_256:0.9897274437361929 3500_256:0.9644660240522726 4000_256:0.9178792939243099 4500_256:0.8230003785397415 5000_256:0.6800674260115225 5500_256:0.4049963466826628 6000_256:0.2828354115014781 6500_256:0.09243485662271334 7000_256:-0.08175167967048806 7500_256:-0.1540803142513762 8000_256:-0.22428498148967654 8500_256:-0.2936953664748099 9000_256:-0.3672138921322198 9500_256:-0.43213426436659347 10000_256:-0.46728309622130615 500_imix:0.8368011662975487 1000_imix:0.8193262449549553 1500_imix:0.8300473294543675 2000_imix:0.8268724845753939 2500_imix:0.8122982744993421 3000_imix:0.8137423459875234 3500_imix:0.8130015921771677 4000_imix:0.742549251497636 4500_imix:0.7697109897899163 5000_imix:0.7230945251280703 5500_imix:0.4674286483890092 6000_imix:0.7179763156880415 6500_imix:0.5024134722488511 7000_imix:0.43316038428109926 7500_imix:0.23359084888105025 8000_imix:0.10973215243028885 8500_imix:-0.056372591850880754 9000_imix:-0.1925517585153211 9500_imix:-0.30271382699867994 10000_imix:-0.4023179642132705 
 ; 
 ; 
3000_256; 500_64:0.8889236188299192 1000_64:0.9568808164792136 1500_64:0.9174280318998762 2000_64:0.5488621637578392 2500_64:-0.2379198054744489 3000_64:-0.5442814171596031 3500_64:-0.6764307813662988 4000_64:-0.7473908573262452 4500_64:-0.8296627457806472 5000_64:-0.8816540577057951 5500_64:-0.9165538471983367 6000_64:-0.9296541844004402 6500_64:-0.9277129830519593 7000_64:-0.9155960270717672 7500_64:-0.8837654835292174 8000_64:-0.8510898846250358 8500_64:-0.806611827618224 9000_64:-0.8083438025377625 9500_64:-0.7574798800666931 10000_64:-0.683642265562894 500_256:0.8283698743248585 1000_256:0.8818033446252023 1500_256:0.9239684791193351 2000_256:0.9636341242196083 2500_256:0.9897274437361929 3000_256:1.0 3500_256:0.9872255821788365 4000_256:0.9515439945831861 4500_256:0.8821865112685066 5000_256:0.7458719610953722 5500_256:0.4791524905920288 6000_256:0.369032131692751 6500_256:0.175868454211153 7000_256:0.011583689607154517 7500_256:-0.05305666249134491 8000_256:-0.12735825619532995 8500_256:-0.1990288278718405 9000_256:-0.28860308259160194 9500_256:-0.3513388158319519 10000_256:-0.3909176790235822 500_imix:0.7844720513983107 1000_imix:0.7647771012652753 1500_imix:0.7847023538598024 2000_imix:0.7868517490137444 2500_imix:0.7800724960243915 3000_imix:0.7800644872572474 3500_imix:0.7789364793093099 4000_imix:0.7062105937448402 4500_imix:0.7567946510947483 5000_imix:0.685974451295105 5500_imix:0.44587950677991955 6000_imix:0.7132446350043051 6500_imix:0.4929947276671507 7000_imix:0.43301056922442693 7500_imix:0.23479844779429804 8000_imix:0.11040070712710105 8500_imix:-0.030618850690022667 9000_imix:-0.16467267569426836 9500_imix:-0.2844843439389734 10000_imix:-0.38038378069779366 
 ; 
 ; 
3500_256; 500_64:0.8165907464005738 1000_64:0.9204406411483085 1500_64:0.9087370424027804 2000_64:0.622821200358906 2500_64:-0.1201869906422836 3000_64:-0.429174089889982 3500_64:-0.572379972323669 4000_64:-0.6500049660074385 4500_64:-0.7517481984787656 5000_64:-0.8136293832018764 5500_64:-0.8674451848682574 6000_64:-0.8976230352072624 6500_64:-0.9142862894282199 7000_64:-0.9149630209885737 7500_64:-0.9022539140511348 8000_64:-0.8805655087452369 8500_64:-0.8490623987724342 9000_64:-0.8532603154398218 9500_64:-0.8099360982677 10000_64:-0.7461156345241325 500_256:0.7538659385830627 1000_256:0.8067928607134836 1500_256:0.8667625279291197 2000_256:0.923674024497487 2500_256:0.9644660240522726 3000_256:0.9872255821788365 3500_256:1.0 4000_256:0.9821998286341416 4500_256:0.9389622529126579 5000_256:0.8372339251550633 5500_256:0.5935728961829234 6000_256:0.5003162926635232 6500_256:0.31953948371427787 7000_256:0.15264563848599252 7500_256:0.08538451081778457 8000_256:0.016464239579614126 8500_256:-0.05609874838595328 9000_256:-0.16314068899385592 9500_256:-0.20517715186549954 10000_256:-0.2517113624853562 500_imix:0.6929622129613932 1000_imix:0.6717378902595386 1500_imix:0.6966032793044994 2000_imix:0.7036072357721512 2500_imix:0.703145343076046 3000_imix:0.7149705897465731 3500_imix:0.7184162030666326 4000_imix:0.645746995541879 4500_imix:0.7031432429669419 5000_imix:0.6408936058214912 5500_imix:0.410283959553399 6000_imix:0.6869254630501413 6500_imix:0.47595408914156806 7000_imix:0.4187382901547471 7500_imix:0.2388645205227926 8000_imix:0.12503935711342493 8500_imix:0.005191291003061055 9000_imix:-0.10118943016723651 9500_imix:-0.21968580192077117 10000_imix:-0.3015571653028527 
 ; 
 ; 
4000_256; 500_64:0.7552332543863771 1000_64:0.8851506737724152 1500_64:0.9133452208796919 2000_64:0.7090752328422496 2500_64:-0.0017319677498334142 3000_64:-0.31092949447479096 3500_64:-0.46092975878199877 4000_64:-0.5463702305084328 4500_64:-0.6597584759214502 5000_64:-0.7350017414380439 5500_64:-0.80651630056366 6000_64:-0.8537341550875575 6500_64:-0.8838535019992196 7000_64:-0.8929182217990321 7500_64:-0.8943146769841626 8000_64:-0.8913118348936572 8500_64:-0.8685480745961227 9000_64:-0.874882551394063 9500_64:-0.8412618779813735 10000_64:-0.7879155456710426 500_256:0.6709117173292813 1000_256:0.7207224861392937 1500_256:0.7930046204525039 2000_256:0.8738751612872226 2500_256:0.9178792939243099 3000_256:0.9515439945831861 3500_256:0.9821998286341416 4000_256:1.0000000000000002 4500_256:0.9733682856025879 5000_256:0.8957538056893876 5500_256:0.6876727975607934 6000_256:0.6117524108104686 6500_256:0.4458149295837648 7000_256:0.2652163145171747 7500_256:0.2081535075884131 8000_256:0.14450433615322666 8500_256:0.07761696569803446 9000_256:-0.05255343319947198 9500_256:-0.0821453442163452 10000_256:-0.12539347936810744 500_imix:0.5968827853030062 1000_imix:0.5707873227903606 1500_imix:0.599855689477451 2000_imix:0.6136060582219545 2500_imix:0.6193976704381277 3000_imix:0.641505232402666 3500_imix:0.6483326205101405 4000_imix:0.5718021393196239 4500_imix:0.6371050203152961 5000_imix:0.5737946337058316 5500_imix:0.3664867192289839 6000_imix:0.6342418633200692 6500_imix:0.4527615785270644 7000_imix:0.3895652850688016 7500_imix:0.23520304899039354 8000_imix:0.13008827903173686 8500_imix:0.024127623246509092 9000_imix:-0.048742148015164535 9500_imix:-0.15784719057682722 10000_imix:-0.23770958810925602 
 ; 
 ; 
4500_256; 500_64:0.6080142375292145 1000_64:0.7686421389200574 1500_64:0.844380777586559 2000_64:0.7449220604167888 2500_64:0.17004613424274348 3000_64:-0.13484050960163962 3500_64:-0.2821807660297755 4000_64:-0.3809546877790708 4500_64:-0.503586160905918 5000_64:-0.5990947409773868 5500_64:-0.6871599271686839 6000_64:-0.7548387128110162 6500_64:-0.8060413823583796 7000_64:-0.8467014921085128 7500_64:-0.8657299858312711 8000_64:-0.8833431878251776 8500_64:-0.8763508862739863 9000_64:-0.8916113066326389 9500_64:-0.8705642145269255 10000_64:-0.8289610715967379 500_256:0.5058398459717525 1000_256:0.5677629797653756 1500_256:0.6517205785798493 2000_256:0.7499764877274162 2500_256:0.8230003785397415 3000_256:0.8821865112685066 3500_256:0.9389622529126579 4000_256:0.9733682856025879 4500_256:1.0000000000000002 5000_256:0.9584845844565167 5500_256:0.7955302619721489 6000_256:0.7494702096012246 6500_256:0.5997061109113015 7000_256:0.4531761343180129 7500_256:0.4033683599753375 8000_256:0.34475180111175596 8500_256:0.27740099869707824 9000_256:0.1299253357923515 9500_256:0.11451640627511231 10000_256:0.07074065065500125 500_imix:0.4321882852420619 1000_imix:0.40734495460542547 1500_imix:0.45234645636975934 2000_imix:0.47328011158959804 2500_imix:0.4926501641532157 3000_imix:0.5135210673827173 3500_imix:0.5297418621189294 4000_imix:0.45712256882576346 4500_imix:0.5500628630858924 5000_imix:0.4790175965184886 5500_imix:0.3036249517962205 6000_imix:0.5729240284955988 6500_imix:0.4084940196868959 7000_imix:0.37367187134130164 7500_imix:0.2316482615167662 8000_imix:0.16140218208513085 8500_imix:0.1065876792613676 9000_imix:0.05555008162907728 9500_imix:-0.0585536287897575 10000_imix:-0.11843086328527838 
 ; 
 ; 
5000_256; 500_64:0.41901884679998996 1000_64:0.6207513109367867 1500_64:0.7439302496622673 2000_64:0.8221787599794557 2500_64:0.3915071966489496 3000_64:0.10665887012651674 3500_64:-0.050841136410320134 4000_64:-0.14940260472591238 4500_64:-0.2975319939661846 5000_64:-0.4018699492884475 5500_64:-0.5138228876826024 6000_64:-0.604066330051806 6500_64:-0.6863531237481665 7000_64:-0.7431422433096242 7500_64:-0.796276567446006 8000_64:-0.8311641382791466 8500_64:-0.8498766248793442 9000_64:-0.8629676757380434 9500_64:-0.8673441069240934 10000_64:-0.8565742625085553 500_256:0.3152597594970204 1000_256:0.37488752887168225 1500_256:0.4776939809089324 2000_256:0.5876585621192686 2500_256:0.6800674260115225 3000_256:0.7458719610953722 3500_256:0.8372339251550633 4000_256:0.8957538056893876 4500_256:0.9584845844565167 5000_256:1.0000000000000002 5500_256:0.9115405634842402 6000_256:0.8868991241878152 6500_256:0.779418615538673 7000_256:0.6461007898105476 7500_256:0.5914321560511943 8000_256:0.5456394258575802 8500_256:0.4825926962638683 9000_256:0.3267486923833827 9500_256:0.3426881077056883 10000_256:0.2961431320218285 500_imix:0.21162629024796992 1000_imix:0.19722194188433373 1500_imix:0.2428244992543706 2000_imix:0.26867033803144785 2500_imix:0.2909904156764824 3000_imix:0.3287047755572492 3500_imix:0.3540149319289232 4000_imix:0.29508948117436207 4500_imix:0.38237178170322106 5000_imix:0.3418102423393048 5500_imix:0.20222214202787894 6000_imix:0.4604956757807929 6500_imix:0.3272248851910559 7000_imix:0.3084822233941959 7500_imix:0.22478526876300914 8000_imix:0.19111155567318167 8500_imix:0.18010047620344852 9000_imix:0.18259500487726546 9500_imix:0.08407882213624164 10000_imix:0.05865231289900641 
 ; 
 ; 
