,input_rate,output_rate,latency,l2fwd_instructions,l2fwd_branches,l2fwd_branch-misses,l2fwd_branch-load-misses,l2fwd_cache-misses,l2fwd_cache-references,l2fwd_cycles,l2fwd_L1-dcache-load-misses,l2fwd_L1-dcache-loads,l2fwd_LLC-load-misses,l2fwd_LLC-stores,l2fwd_LLC-loads
0,7795.1678797443,5915.2339790387,13.485,1639038029.0,363117037.0,1469534.0,1601802.0,2714.0,7868.0,580276770.0,14180.0,727440173.0,151.0,402.0,9324.0
1,1209.0886953737,1350.8518594157,97.427,2234876475.0,445650279.0,1632517.0,1657156.0,267.0,2446.0,582654104.0,10561.0,713423602.0,101.0,13.0,1621.0
2,2241.7215147357,2895.5461219673,58.294,2519952100.0,496625922.0,1799474.0,1798211.0,5.0,607.0,617729279.0,5964.0,779388703.0,75.0,75.0,6407.0
3,8173.7794166598,8002.0056382843,8.95,2521250102.0,480912346.0,1752688.0,1753099.0,120.0,820.0,617765006.0,6093.0,778149381.0,63.0,0.0,513.0
4,6270.1701902679,5750.3372590669,15.29,2521881918.0,496911083.0,1801456.0,1801232.0,60.0,732.0,615501307.0,10715.0,761813787.0,13.0,0.0,526.0
5,2056.3847438276,2881.8589324135,9.626,2522049834.0,496938745.0,1801507.0,1801526.0,5.0,507.0,618420842.0,6123.0,778032509.0,0.0,227.0,9367.0
6,9559.1468582605,9114.4134755928,9.635,2522131048.0,482187130.0,1756752.0,1756949.0,135.0,557.0,619091172.0,6268.0,776502382.0,768.0,142.0,562.0
7,5047.1216778487,4660.636064632,7.715,2363300501.0,464588512.0,1704875.0,1717172.0,5627.0,388694.0,616074181.0,1065893.0,701815467.0,291.0,13.0,526.0
8,1857.6090178265,2229.8290715387,2469.479,2157159529.0,417974724.0,1698118.0,1694950.0,2433.0,2361033.0,617820854.0,2468725.0,641227342.0,509.0,1868929.0,1661496.0
9,5837.4276881422,6247.6187889542,5.449,2334324534.0,446108549.0,1706813.0,1706776.0,75.0,976227.0,618396876.0,961558.0,723058644.0,213.0,439197.0,505351.0
10,8786.0905679811,7987.4152472495,5.814,2095782024.0,411285995.0,1702414.0,1703089.0,145.0,2428387.0,616203713.0,1405725.0,693705517.0,163.0,1174923.0,1267283.0
11,1770.6168389085,2172.7831539729,12.969,1904542160.0,372951565.0,1654120.0,1657239.0,236.0,3703508.0,618157144.0,3961246.0,580657989.0,263.0,1733702.0,1856017.0
12,5874.7916905677,6267.7629486599,12.797,2149836800.0,422285333.0,1706289.0,1697001.0,850.0,3376344.0,618149771.0,3025559.0,637399072.0,50.0,1007073.0,1093215.0
13,8890.9969138474,8164.3536992686,7.155,2147312710.0,412630739.0,1811071.0,1828337.0,900.0,855849.0,621026843.0,2078678.0,639937234.0,38.0,1225709.0,1302755.0
14,2192.6208887674,2204.8492604401,242.4,1855948246.0,360978158.0,1613230.0,1609441.0,434.0,3975024.0,617720898.0,3665800.0,594327302.0,113.0,1729976.0,1839402.0
15,2611.2141469414,2938.0747584708,15.843,2004614514.0,393145429.0,1674764.0,1682902.0,35.0,2004262.0,618981681.0,2002691.0,669800570.0,88.0,921440.0,995987.0
16,5635.0550463433,5590.1946413247,7.05,2282561559.0,443140722.0,1682638.0,1673572.0,155.0,1938678.0,618944966.0,1953417.0,652646889.0,163.0,926758.0,1015124.0
17,5658.4851763119,6114.9611660484,9.795,1919111238.0,375716466.0,1649937.0,1653485.0,526.0,3566976.0,618954595.0,3667156.0,592552765.0,175.0,1707860.0,1808814.0
18,9142.8840350042,8266.2804061916,18.586,2092867370.0,410441238.0,1695705.0,1695703.0,110.0,2562109.0,618982283.0,2634772.0,645123299.0,13.0,1254650.0,1398897.0
19,1197.6890403238,1320.0179863009,6.375,2174155437.0,426215020.0,1667761.0,1667089.0,165.0,1914529.0,618924359.0,1925607.0,654772364.0,50.0,692970.0,479829.0
20,2834.4501200436,3379.8462181269,10.278,1914789491.0,374713595.0,1652521.0,1653293.0,90.0,3567381.0,618324144.0,3687013.0,590641186.0,1906.0,1388190.0,1494868.0
21,7521.5193350247,7090.3450938023,30.605,2044439433.0,400858246.0,1682805.0,1683836.0,311.0,2817149.0,618185494.0,2906213.0,627766686.0,296.0,2043089.0,1904664.0
22,3975.7866292114,4419.4241718294,10.896,1520519862.0,299214243.0,1287006.0,1183176.0,60.0,1432983.0,239005313.0,1453940.0,280706866.0,0.0,693315.0,744333.0
23,7662.2700206101,7208.3557537937,6.282,2110192587.0,414879296.0,1696493.0,1697532.0,30.0,2248053.0,618983109.0,1906782.0,682634035.0,200.0,1054357.0,1147839.0
24,3669.5107535829,3814.580695158,10.134,1998460352.0,391850623.0,1667728.0,1672628.0,105.0,2902662.0,618805924.0,3074337.0,615951404.0,75.0,1402514.0,1496187.0
25,5233.0186284033,5507.6915802647,7.929,1919732446.0,375607678.0,1649288.0,1602080.0,260.0,3017074.0,616359161.0,3171113.0,606515990.0,50.0,1712082.0,1813741.0
26,7712.8627278182,7615.8313754103,60.608,2103961058.0,406219878.0,1675000.0,1655801.0,1124.0,4289216.0,618260900.0,2991608.0,628910765.0,313.0,1201680.0,1274323.0
27,7059.0469183475,7272.6098865793,6.832,2202761700.0,444610147.0,1865463.0,1762815.0,413.0,879857.0,619039117.0,1146682.0,713510456.0,63.0,522459.0,576437.0
28,8977.7466717458,8845.5534836032,5.638,2228292310.0,438529473.0,1714509.0,1864892.0,100.0,2432760.0,616942208.0,2709066.0,636822831.0,100.0,1254944.0,1332717.0
29,8019.5024216457,8061.5275698387,16.249,1916174759.0,379779802.0,1665079.0,1669068.0,105.0,2928448.0,618943749.0,2934267.0,603558464.0,510.0,1435585.0,1508029.0
30,7825.1414469829,7380.8623501498,8.131,2015580271.0,394450294.0,1676331.0,1674824.0,45.0,2962792.0,618353228.0,3054363.0,617610971.0,0.0,1428253.0,1528977.0
31,3655.538009585,3544.1885461502,13.321,1913236434.0,380143075.0,1622528.0,1627444.0,175.0,2907708.0,616942548.0,3045387.0,617690471.0,125.0,1420482.0,1516024.0
32,2750.4162144536,2866.7796263303,8.31,2076458835.0,407770158.0,1685089.0,1684697.0,35.0,2433785.0,618948169.0,2477851.0,622411627.0,88.0,1072344.0,1164836.0
33,4157.1792081978,4456.4634737427,5.305,1958334318.0,383552804.0,1664409.0,2082849.0,150.0,3102930.0,616853425.0,3331026.0,603959378.0,745.0,1307147.0,1419463.0
34,6554.3110686236,5964.8518294723,11.04,1834244411.0,363268323.0,1610997.0,1612667.0,115.0,3474065.0,616778470.0,3677173.0,588854527.0,316.0,1794375.0,1890601.0
35,1720.8120009057,2585.1966056399,9.709,1887510651.0,369010319.0,1653226.0,1653547.0,100.0,3736371.0,618312917.0,3771607.0,566105345.0,88.0,1773426.0,1913693.0
36,9079.6231992803,8165.2035503017,22.227,1854511045.0,362437532.0,1639556.0,1640044.0,140.0,3936650.0,616167757.0,4094285.0,568170369.0,38.0,1803106.0,2023565.0
37,1422.3740586806,2336.6242330135,12.758,1795992250.0,355734071.0,1722570.0,1646425.0,120.0,3722859.0,616397005.0,3894744.0,581121797.0,75.0,1849442.0,1959558.0
38,9277.0703410073,8551.7327881983,15.785,1995527663.0,390988939.0,1674489.0,1672747.0,157.0,3327022.0,618115884.0,3644115.0,579493588.0,13.0,1468962.0,1561335.0
39,2975.7004495669,3373.2991141648,9.52,2148071399.0,422890022.0,1700331.0,1699500.0,838.0,2221181.0,617580927.0,2093875.0,662981359.0,75.0,885150.0,1012775.0
40,6217.9418357941,5724.5863094311,7.427,2037904649.0,405901271.0,1644373.0,1649546.0,905.0,1771499.0,617779805.0,2045034.0,664180776.0,13.0,935560.0,1029226.0
41,2412.4929082831,3220.5741560509,8.778,2087497075.0,409916247.0,1679448.0,1678188.0,403.0,2784704.0,616873391.0,2891701.0,604233655.0,38.0,1387715.0,1487224.0
42,9137.1395065202,8295.9179048138,12.272,1965223646.0,395343258.0,1686987.0,1697885.0,140.0,2047003.0,617721301.0,2123426.0,668164995.0,200.0,900956.0,1076393.0
43,1640.2911382361,1806.7926702396,4.758,2079822375.0,410450736.0,1654535.0,1645190.0,115.0,2447893.0,616510331.0,2511889.0,653053746.0,75.0,1192719.0,1267972.0
44,3484.2712252978,3606.0316319493,248.839,2136183865.0,419111999.0,1707762.0,1706786.0,150.0,2204093.0,615335026.0,2388746.0,642394997.0,88.0,1136659.0,1192483.0
45,5729.3351375376,5609.5021802926,8.163,2135179141.0,418564149.0,1714278.0,1713925.0,125.0,2364893.0,618439545.0,2421478.0,659324614.0,75.0,1141179.0,1029691.0
46,4276.9040553569,3883.2629460688,39.545,1913784150.0,380672966.0,1617700.0,1617928.0,140.0,2962823.0,617695009.0,3064254.0,620387992.0,13.0,1846112.0,2203645.0
47,1264.5414509208,1921.9443830052,8.202,2067324297.0,406451898.0,1685221.0,1688037.0,75.0,2455632.0,615747281.0,2589810.0,624807371.0,1204.0,777720.0,969644.0
48,6922.2098879468,6447.0785759722,11.296,2129903345.0,418530290.0,1704397.0,1704193.0,75.0,2220495.0,618787102.0,2279526.0,654324023.0,246.0,1169977.0,1128917.0
49,2723.800412198,2921.5409952845,5.882,1990585019.0,394719223.0,1632665.0,1632065.0,71.0,2676983.0,618292322.0,2508172.0,665284909.0,138.0,1319716.0,1394377.0
50,4213.39778523,3849.5131838002,38.028,2073529868.0,407014561.0,1684342.0,1685599.0,95.0,2504368.0,616875405.0,3567330.0,587227328.0,63.0,1271190.0,1357969.0
51,1422.978406628,2040.7038072345,6.365,1996045298.0,374902863.0,1474101.0,1454005.0,628.0,1306271.0,590881477.0,1131802.0,678025930.0,163.0,616150.0,710821.0
52,6941.2248088959,6694.0656884563,6.48,1919889073.0,381589631.0,1666368.0,1662728.0,1778.0,1752583.0,576735466.0,1888406.0,567639083.0,613.0,1178448.0,1275400.0
53,4611.4950472904,4528.8183697328,39.328,2020556973.0,395080896.0,1672104.0,1664164.0,1202.0,2876508.0,605523064.0,2840822.0,611035435.0,113.0,1350841.0,1448468.0
54,4421.8794298793,4944.2852949886,8.547,2145068210.0,412559019.0,1691328.0,1692468.0,2360.0,1651332.0,619135494.0,1554566.0,675107620.0,150.0,696810.0,775583.0
55,9015.2310482512,8778.6851046062,4.848,2381848653.0,456647980.0,1753297.0,1743478.0,110.0,1983857.0,619014926.0,2056535.0,672272189.0,238.0,959440.0,1021480.0
56,6334.382392945,5794.4942445917,15.232,1943690704.0,387633623.0,1784145.0,1792118.0,185.0,2564707.0,616964811.0,2653481.0,637424987.0,175.0,1240724.0,1315795.0
57,1983.7013838035,2670.2213271776,8.375,2137278296.0,419463962.0,1699451.0,1698567.0,30.0,2082639.0,617749671.0,2140471.0,642021725.0,13.0,1000620.0,1023066.0
58,8116.8149925745,7803.6032331494,9.306,2234727182.0,439199836.0,1732224.0,1731997.0,115.0,1560952.0,619044052.0,1606911.0,690134824.0,75.0,734499.0,798063.0
59,5755.2451964337,6207.2059139384,4.746,2062587592.0,410863116.0,1672730.0,1673389.0,220.0,1925990.0,616969345.0,2027282.0,668222718.0,250.0,856274.0,554419.0
60,9662.5684084946,9437.2376242518,10.204,1982208014.0,388679793.0,1669438.0,1669052.0,55.0,3050512.0,618288658.0,3153118.0,611866767.0,746.0,1696170.0,1732169.0
61,7683.5012328023,7755.3178652446,8.416,2070580815.0,406415771.0,1683900.0,1684206.0,366.0,2435951.0,617554848.0,2531553.0,635355235.0,418.0,1191917.0,1207415.0
62,8316.8559533626,8288.0726441558,6.966,1878449667.0,371329691.0,1766592.0,1766688.0,85.0,3220806.0,616278658.0,3167250.0,597291682.0,50.0,1560183.0,1657947.0
63,8224.0729094873,8313.9303889178,16.973,1878704298.0,367813941.0,1646365.0,1647097.0,105.0,3767081.0,618319791.0,4021810.0,573861575.0,175.0,1822746.0,1939996.0
64,8839.985238812,8334.1239378583,13.12,1409305715.0,276608580.0,1182985.0,1181271.0,446.0,2163107.0,463714097.0,2776000.0,636614667.0,50.0,1019929.0,1021689.0
65,3825.3006095427,3797.1862059879,4.855,1379049560.0,289212616.0,1337294.0,1437986.0,222.0,1761303.0,538767496.0,2040151.0,434123455.0,88.0,1160565.0,1228458.0
66,4007.83721432,4420.9849524848,14.086,1935665731.0,378958013.0,1657193.0,1655637.0,1222.0,3667338.0,616345166.0,3398892.0,581389568.0,75.0,1637426.0,1740860.0
67,7859.1450018966,7863.8283342484,11.597,1938578355.0,381326110.0,1658237.0,1658099.0,480.0,3481363.0,618983081.0,3706090.0,590478389.0,63.0,1746157.0,1751451.0
68,8088.1448553578,8183.0741721459,18.944,1816665053.0,342239071.0,1578848.0,1587897.0,120.0,3997197.0,619001086.0,4105731.0,573846908.0,63.0,1943058.0,2048204.0
69,8898.3826857109,8527.170117446,14.746,1885491203.0,368632396.0,1649485.0,1649136.0,65.0,3769521.0,615332291.0,3812747.0,565636218.0,38.0,1834958.0,1940017.0
70,4795.7351214972,4412.6939345315,15.248,1873198216.0,366434932.0,1651313.0,1653557.0,20.0,3817536.0,618976289.0,3961238.0,577922672.0,363.0,1869545.0,1969278.0
71,1559.5024551228,1892.093950319,12.867,1856233330.0,351902114.0,1599220.0,1597796.0,140.0,4012966.0,618815502.0,4140401.0,571786753.0,25.0,1943454.0,2057237.0
72,4696.7261751211,4728.3154214846,20.374,1964342126.0,384698765.0,1665471.0,1665298.0,45.0,3231147.0,617556220.0,3236455.0,591782086.0,225.0,1562332.0,1775621.0
73,5294.0874597824,5525.6003092303,5.792,2113123429.0,415078912.0,1693350.0,1693425.0,20.0,2188047.0,618950609.0,2278060.0,651426403.0,25.0,1059322.0,1156195.0
74,7317.0405244998,6958.8511427004,8.346,2002178163.0,381923388.0,1630479.0,1630303.0,135.0,2952896.0,618357159.0,3048455.0,606332594.0,1268.0,1302898.0,1511020.0
75,3792.0955524632,3816.7744836907,14.275,1890536708.0,369747787.0,1654269.0,1654159.0,50.0,3754802.0,618999482.0,3792135.0,567187475.0,307.0,1804491.0,1904694.0
76,4593.9246860255,5143.930831539,12.176,1847166312.0,361018744.0,1640979.0,1640820.0,135.0,3964630.0,617551342.0,4061647.0,573210995.0,225.0,1939803.0,2044263.0
77,9012.8936918131,8294.3811640551,16.877,1928063368.0,377416402.0,1611551.0,1611683.0,160.0,3433653.0,618809225.0,3801430.0,583841678.0,63.0,1697492.0,1803445.0
78,2307.7706140004,2214.8178461575,8.938,2189387179.0,430467109.0,1714531.0,1715392.0,124.0,2020890.0,617439336.0,2062993.0,652567987.0,13.0,863328.0,939200.0
79,1703.5139176149,1961.0618065786,4.89,2205492619.0,433644934.0,1721571.0,1726828.0,968.0,1421863.0,617499632.0,1780310.0,681088573.0,288.0,820908.0,881873.0
80,3903.0354672951,3689.7880742601,10.215,2035323998.0,399771349.0,1672839.0,1672159.0,838.0,2673975.0,618962493.0,2755894.0,628783978.0,13.0,1295370.0,1382648.0
81,2398.4729484605,2869.2775490401,8.956,1966602224.0,384724975.0,1598325.0,1602629.0,484.0,3174314.0,618250019.0,3242059.0,588600894.0,338.0,1555958.0,1653268.0
82,6875.1656723741,6981.417220689,17.047,1988451542.0,389688928.0,1669768.0,1669864.0,40.0,2959931.0,618293119.0,3045777.0,617857658.0,138.0,1422241.0,1527096.0
83,7559.5602300982,7202.0652027281,11.715,2091464540.0,410518432.0,1685186.0,1684440.0,80.0,2289013.0,617088288.0,2376569.0,645361236.0,13.0,1089180.0,1187795.0
84,4307.5167846531,4318.6393229591,11.354,1950156025.0,380878012.0,1824947.0,1824297.0,110.0,3297721.0,618984956.0,3337431.0,587674800.0,63.0,1617433.0,1722144.0
85,4360.1846160631,4353.1775217658,24.707,2023693167.0,395468398.0,1674600.0,1675093.0,205.0,2925763.0,618319730.0,3010758.0,622770399.0,225.0,1412636.0,1505334.0
86,4696.1957137353,5083.9673415932,5.277,2283117868.0,448862763.0,1737636.0,1734542.0,175.0,1268013.0,616524522.0,1296566.0,702384019.0,113.0,622112.0,724000.0
87,7913.3373042465,7505.8849698669,5.117,2207655127.0,434047840.0,1672735.0,1669488.0,105.0,1660302.0,618258591.0,1694749.0,663446377.0,771.0,778462.0,904452.0
88,4260.4531311015,4334.6388920522,11.302,2179487609.0,428302660.0,1709541.0,1709829.0,75.0,1838827.0,618321844.0,1893590.0,671891084.0,600.0,857573.0,937846.0
89,4621.3291923794,4197.7290808401,7.708,2104501882.0,413304485.0,1693109.0,1696858.0,40.0,2327759.0,618369077.0,2332800.0,656485372.0,63.0,1098523.0,1201781.0
90,613.45694478012,635.75381918653,11.143,1906776609.0,373317482.0,1653528.0,1712568.0,150.0,3501627.0,616282101.0,3680817.0,589564840.0,63.0,1725906.0,1833189.0
91,1311.669101619,1815.2245962636,11.837,1978380615.0,387959905.0,1667923.0,1664016.0,175.0,3173409.0,615778452.0,3170023.0,592904498.0,200.0,1500466.0,1604160.0
92,5854.6589747706,5679.3256101592,7.462,1975148685.0,392525584.0,1757576.0,1682342.0,140.0,2497694.0,617384785.0,2569396.0,637676365.0,63.0,1199026.0,1286012.0
93,4439.4788510962,4594.0465955912,8.163,2064688532.0,404989115.0,1680301.0,1618568.0,956.0,2413462.0,616628445.0,2597804.0,635960724.0,38.0,1191518.0,1288457.0
94,6151.4742801133,5952.8401707708,8.054,1968788521.0,383149928.0,1658446.0,1661865.0,472.0,3165070.0,618947216.0,3232877.0,586847617.0,158.0,1533021.0,1625129.0
95,7003.1316461842,6503.2357542298,15.882,1959372843.0,384499263.0,1662887.0,1667758.0,60.0,3158323.0,618745992.0,3263011.0,608024409.0,25.0,1530493.0,1636382.0
96,3615.7511932464,3418.8027369578,13.024,1952864486.0,388450821.0,1632084.0,1719966.0,165.0,2508785.0,616951582.0,2678231.0,630373503.0,138.0,1241367.0,1351503.0
97,2553.8293102418,3331.4964425857,8.192,2228444692.0,438465565.0,1737934.0,1739634.0,25.0,1570592.0,618297884.0,1589655.0,673099857.0,88.0,751425.0,820901.0
98,9890.9853652707,9770.0475422261,4.96,2432316073.0,478880758.0,1788384.0,1788095.0,200.0,485582.0,618963689.0,499516.0,751467758.0,163.0,235507.0,254753.0
99,8779.0673687431,8537.7599036744,6.051,2087144734.0,415529596.0,1830960.0,1799420.0,180.0,1764438.0,616925544.0,1890725.0,676262012.0,38.0,880037.0,792809.0
100,6380.5484926475,6489.1929647818,9.501,2014448414.0,395268058.0,1671283.0,1671522.0,35.0,2783002.0,618973886.0,2816011.0,608367205.0,38.0,1321121.0,1396955.0
101,7483.928364455,7500.8468203657,8.55,2017526184.0,395579320.0,1673915.0,1673339.0,40.0,2797668.0,617844959.0,2864021.0,622535544.0,1547.0,1285641.0,1457254.0
102,7032.4045138739,6416.1641108984,10.944,1594584407.0,328232335.0,1464382.0,1562399.0,501.0,3230340.0,609804505.0,3417048.0,577820783.0,298.0,1409486.0,1511388.0
103,1399.5894534465,1526.2865260813,8.468,1698170407.0,338540107.0,1467697.0,1444473.0,481.0,2652743.0,595958466.0,2766244.0,574294104.0,388.0,1376351.0,1465236.0
104,3298.8789174952,4001.6127331852,7.513,2202618813.0,432566871.0,1721923.0,1722575.0,50.0,1691990.0,619249256.0,1703163.0,677826331.0,138.0,744453.0,873851.0
105,9139.9628372563,8194.9577012425,169.04,1961665636.0,390044986.0,1642108.0,1641944.0,313.0,2828363.0,618873258.0,3109521.0,630935241.0,50.0,1343854.0,1429020.0
106,1307.7273717832,1414.3610983737,17.763,1777799940.0,347007478.0,1557620.0,1568484.0,1110.0,4155593.0,618340191.0,4247503.0,547145697.0,163.0,1931756.0,2050049.0
107,3010.5355210173,3695.9439097454,12.515,1895212775.0,372308834.0,1648152.0,1629678.0,931.0,3457357.0,618918126.0,3578423.0,568469610.0,113.0,1596072.0,1874753.0
108,9361.1757439341,9142.0181324425,15.245,1795694241.0,360427567.0,1764081.0,1762328.0,408.0,3406035.0,618978394.0,3498731.0,596723381.0,63.0,1638291.0,1762773.0
109,7306.9260582951,7128.823579161,13.879,1896516431.0,371481041.0,1654757.0,1655272.0,155.0,3533320.0,615388838.0,3665459.0,571051173.0,100.0,1764979.0,1860615.0
110,5328.782291774,5227.25395285,5.543,2126679762.0,417673721.0,1708647.0,1708860.0,90.0,2276232.0,618975811.0,2325297.0,657303805.0,38.0,993480.0,1078523.0
111,4695.3250457021,4989.1374294325,5.715,2190006335.0,435850904.0,1691969.0,1691656.0,30.0,1263396.0,619041013.0,1289120.0,704976146.0,13.0,584104.0,652273.0
112,7181.6290779921,6895.3609074797,59.962,2009549803.0,393672658.0,1673518.0,1674399.0,123.0,2975932.0,616721715.0,3132697.0,609648630.0,138.0,1447048.0,1551881.0
113,4884.9392248726,5222.9111362677,5.097,2096121722.0,411375004.0,1695079.0,1694788.0,145.0,2575728.0,618923911.0,2641341.0,646359934.0,88.0,877025.0,411195.0
114,7916.1495898632,7489.8467786361,5.37,2197351793.0,437680328.0,1854271.0,1853199.0,71.0,1153706.0,618348406.0,1174481.0,711119821.0,783.0,603309.0,597832.0
115,3712.4887415051,3767.0858233516,21.088,2018989100.0,396142517.0,1675272.0,1677361.0,90.0,2849028.0,616362484.0,2943077.0,610526563.0,475.0,1388709.0,1475699.0
116,4798.6598026327,5341.4478584225,12.806,1849733954.0,361736761.0,1636563.0,1639011.0,170.0,3931266.0,618164496.0,4005214.0,576347613.0,100.0,1823005.0,1939036.0
117,9051.2424171224,8153.0908949237,8.672,1860047369.0,369470253.0,1614995.0,1614814.0,165.0,3293044.0,617918466.0,3256610.0,605565525.0,213.0,1575844.0,1687756.0
118,1402.311483929,2070.8289447327,8.163,2030018272.0,398642517.0,1677236.0,1675439.0,35.0,2614928.0,613958688.0,2671799.0,628068611.0,38.0,1297278.0,1401463.0
119,7831.213648707,7673.9970378001,13.337,1976796953.0,387754118.0,1665821.0,1661778.0,158.0,3343841.0,617832280.0,3185294.0,593614478.0,50.0,1377591.0,1492818.0
120,6108.1760493194,6106.549952454,7.539,1890429215.0,377300288.0,1616102.0,1612699.0,937.0,2955315.0,619004576.0,3195415.0,609747978.0,50.0,1481640.0,1588648.0
121,5899.572743709,5665.6392266366,11.766,1881970256.0,369417353.0,1648068.0,1651924.0,455.0,3129932.0,616764583.0,3241249.0,604334341.0,0.0,1537153.0,1645541.0
122,3781.0791924811,3868.037062151,7.014,2033890568.0,394724745.0,1667307.0,1664916.0,165.0,3047636.0,618925818.0,3143434.0,599062475.0,75.0,1472183.0,1533192.0
123,4297.3640793628,3962.8775964819,6.797,2080733932.0,408642000.0,1681707.0,1681725.0,55.0,2327890.0,617733108.0,2390863.0,645299992.0,13.0,1104377.0,1193110.0
124,1695.2369108803,2251.6700924125,49.949,1842086183.0,365687043.0,1609305.0,1609804.0,165.0,3313488.0,616335292.0,3398401.0,600104922.0,75.0,1634932.0,1748513.0
125,6759.3094126797,6554.4472807243,4.884,2118813602.0,415844475.0,1705177.0,1704195.0,295.0,2417413.0,617723862.0,2479313.0,655907035.0,88.0,1160750.0,1230840.0
126,5051.6265225633,5225.9298164477,12.934,2154931593.0,421937170.0,1713931.0,1711483.0,225.0,2138200.0,616962338.0,2200587.0,663867615.0,75.0,1446586.0,1955749.0
127,6703.2903264071,6731.3052752778,9.514,1841075995.0,363810242.0,1781735.0,1782003.0,130.0,3479979.0,616950453.0,3532594.0,578089879.0,50.0,1535823.0,1735231.0
128,7310.5338320163,7508.9911005943,13.526,1969328808.0,385724574.0,1665368.0,1665518.0,45.0,3153437.0,618932271.0,3263337.0,606428949.0,1545.0,1514117.0,1614105.0
129,9119.3268915777,8738.0569108666,7.117,2036431594.0,399616970.0,1677980.0,1678115.0,55.0,2686554.0,618952762.0,2678074.0,636153927.0,235.0,1288325.0,1306739.0
130,5238.2304559021,5132.1570389236,9.639,2077124437.0,393731349.0,1637063.0,1636563.0,120.0,2409970.0,616909113.0,2537141.0,615139806.0,0.0,1141609.0,1250192.0
131,4559.6622147108,4855.7740632321,7.475,2210454363.0,434463338.0,1721954.0,1721627.0,50.0,1464668.0,618853449.0,1208421.0,697600996.0,63.0,802249.0,867947.0
132,6711.6674647809,6088.5374148421,13.939,2149864052.0,422390236.0,1712672.0,1699814.0,138.0,3015619.0,617434867.0,2395734.0,661288205.0,13.0,1008038.0,1047240.0
133,1734.9983818206,2550.3208597929,12.605,1981915080.0,377547575.0,1833383.0,1853402.0,1077.0,2911872.0,619328360.0,3157544.0,612455947.0,75.0,1485157.0,1588449.0
134,9823.907553616,9870.5855844753,10.48,1948141940.0,381424694.0,1657131.0,1656614.0,869.0,3053679.0,615665383.0,3084479.0,595570192.0,26.0,1455952.0,1572755.0
135,9933.5188935441,9903.4848793301,10.432,1920686411.0,376558386.0,1657249.0,1657930.0,372.0,3334411.0,616822207.0,3457750.0,594249038.0,50.0,1658012.0,1764409.0
136,9505.7398176996,9043.5476255695,17.015,1862359954.0,352547027.0,1597092.0,1601736.0,521.0,3806760.0,618837642.0,3911763.0,574596702.0,200.0,1826356.0,1976135.0
137,5468.8190730253,5823.0855262045,9.498,1911828323.0,374359479.0,1654273.0,1653496.0,70.0,3583259.0,617526239.0,3589961.0,574392028.0,213.0,1726628.0,1826174.0
138,8084.4916542037,7331.315277635,8.061,2034796108.0,399570148.0,1677252.0,1677643.0,50.0,2668175.0,618947010.0,2755358.0,627792780.0,13.0,1282568.0,1367667.0
139,1026.6873186549,1084.3858982189,12.08,1989530920.0,378340564.0,1784797.0,1784951.0,90.0,3024806.0,618937052.0,3106380.0,612686059.0,75.0,1589153.0,1832213.0
140,2306.9440544942,3059.4256413643,5.085,2155256642.0,423270528.0,1715375.0,1717856.0,65.0,2069808.0,619078998.0,2067853.0,650993079.0,200.0,273016.0,373281.0
141,9068.2567572001,8647.0772069882,65.684,2103360511.0,412906729.0,1701205.0,1706198.0,446.0,2463973.0,617599273.0,2550871.0,649016635.0,1003.0,1486888.0,1270647.0
142,5273.433750375,5453.5386566963,39.827,1805836342.0,353025991.0,1579539.0,1580719.0,175.0,4247915.0,618059536.0,4462888.0,558208862.0,339.0,2118099.0,2230994.0
143,7082.0807375861,7138.2958180907,251.616,1811297668.0,347039597.0,1704985.0,1753374.0,365.0,4386206.0,618222216.0,4377610.0,521034612.0,100.0,2110118.0,2222095.0
144,7453.2215390513,7086.0699440817,7.84,1913318364.0,374409097.0,1651423.0,1650364.0,45.0,3405780.0,618359900.0,3091026.0,607577241.0,175.0,1732265.0,1837051.0
145,3557.9131712416,3330.3869636664,11.994,1926705684.0,377335518.0,1615445.0,1614119.0,110.0,3756877.0,618913461.0,3748375.0,591821938.0,50.0,1639168.0,1755794.0
146,1408.3575197861,1408.9077025854,5.552,2116546851.0,427626374.0,1728519.0,1740453.0,216.0,1044108.0,619030906.0,2362049.0,635692921.0,238.0,1139464.0,1207014.0
147,1840.4221672701,2261.9747803499,8.025,2332300425.0,458323472.0,1749730.0,1748070.0,825.0,887697.0,619064586.0,886477.0,728386728.0,288.0,394451.0,441849.0
148,5966.1403578827,6063.7818627568,20.007,1812681184.0,364026781.0,1656812.0,1669483.0,432.0,2646369.0,618820902.0,2739330.0,637957151.0,50.0,1272956.0,1355392.0
149,6786.5482620249,6484.5645925451,10.195,1879890207.0,367075715.0,1561671.0,1556355.0,185.0,3304900.0,618839053.0,3433543.0,557710515.0,38.0,1621314.0,1738042.0
150,3671.0543624182,3595.7747869936,11.417,1965266725.0,385433085.0,1661921.0,1663794.0,35.0,3125263.0,618953528.0,3219349.0,606376674.0,401.0,1499203.0,1597859.0
151,3434.2682133229,3879.5377213623,13.981,1904446929.0,372686180.0,1653511.0,1654416.0,70.0,3629471.0,618990658.0,3740621.0,586309074.0,50.0,1759220.0,1872704.0
152,7742.896541337,7848.13017028,8.621,1981760770.0,388896985.0,1828710.0,1828812.0,95.0,2911494.0,618378085.0,3066484.0,597200385.0,38.0,1292403.0,1200784.0
